Info 0    [19:49:48.575] Starting TS Server
Info 351  [19:50:52.337] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.171066000126302
Info 352  [19:50:52.339] getCompletionData: Get current token: 0.007459000684320927
Info 353  [19:50:52.339] getCompletionData: Is inside comment: 0.012556999921798706
Info 354  [19:50:52.339] getCompletionData: Get previous token: 0.017258000560104847
Info 355  [19:50:52.339] getCompletionsAtPosition: isCompletionListBlocker: 0.011847000569105148
Info 356  [19:50:52.342] getExportInfoMap: cache hit
Info 357  [19:50:52.353] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 39 from cache
Info 358  [19:50:52.353] collectAutoImports: response is complete
Info 359  [19:50:52.353] collectAutoImports: 10.39243400003761
Info 360  [19:50:52.353] getCompletionData: Semantic work: 13.124176000244915
Info 361  [19:50:52.359] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.778353000059724
Info 362  [19:50:52.361] getCompletionData: Get current token: 0.012924999929964542
Info 363  [19:50:52.362] getCompletionData: Is inside comment: 0.01269300002604723
Info 364  [19:50:52.362] getCompletionData: Get previous token: 0.015166999772191048
Info 365  [19:50:52.362] getCompletionsAtPosition: isCompletionListBlocker: 0.009132999926805496
Info 366  [19:50:52.364] getExportInfoMap: cache hit
Info 367  [19:50:52.374] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 39 from cache
Info 368  [19:50:52.374] collectAutoImports: response is complete
Info 369  [19:50:52.374] collectAutoImports: 10.358920999802649
Info 370  [19:50:52.375] getCompletionData: Semantic work: 12.92578599974513
Info 371  [19:50:52.383] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.205426000058651
Info 372  [19:50:52.385] getCompletionData: Get current token: 0.007383999414741993
Info 373  [19:50:52.385] getCompletionData: Is inside comment: 0.012267000041902065
Info 374  [19:50:52.385] getCompletionData: Get previous token: 0.015522999688982964
Info 375  [19:50:52.385] getCompletionsAtPosition: isCompletionListBlocker: 0.010462000034749508
Info 376  [19:50:52.388] getExportInfoMap: cache hit
Info 377  [19:50:52.398] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 39 from cache
Info 378  [19:50:52.398] collectAutoImports: response is complete
Info 379  [19:50:52.398] collectAutoImports: 10.386140000075102
Info 380  [19:50:52.398] getCompletionData: Semantic work: 13.044871000573039
Info 381  [19:50:52.405] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.7474859999492764
Info 382  [19:50:52.407] getCompletionData: Get current token: 0.007066000252962112
Info 383  [19:50:52.407] getCompletionData: Is inside comment: 0.01294500008225441
Info 384  [19:50:52.407] getCompletionData: Get previous token: 0.015749000012874603
Info 385  [19:50:52.407] getCompletionsAtPosition: isCompletionListBlocker: 0.009476999752223492
Info 386  [19:50:52.410] getExportInfoMap: cache hit
Info 387  [19:50:52.420] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 39 from cache
Info 388  [19:50:52.420] collectAutoImports: response is complete
Info 389  [19:50:52.420] collectAutoImports: 10.359013999812305
Info 390  [19:50:52.420] getCompletionData: Semantic work: 13.04620200023055
Info 391  [19:50:52.427] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.697757000103593
Info 392  [19:50:52.429] getCompletionData: Get current token: 0.046203999780118465
Info 393  [19:50:52.429] getCompletionData: Is inside comment: 0.013673000037670135
Info 394  [19:50:52.429] getCompletionData: Get previous token: 0.0158270001411438
Info 395  [19:50:52.429] getCompletionsAtPosition: isCompletionListBlocker: 0.009391000494360924
Info 396  [19:50:52.432] getExportInfoMap: cache hit
Info 397  [19:50:52.442] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 39 from cache
Info 398  [19:50:52.442] collectAutoImports: response is complete
Info 399  [19:50:52.442] collectAutoImports: 10.374195999465883
Info 400  [19:50:52.442] getCompletionData: Semantic work: 13.036434999667108
Info 401  [19:50:52.449] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.782660000026226
Info 402  [19:50:52.451] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 403  [19:50:52.456] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 11 structureChanged: false structureIsReused:: Completely Elapsed: 5.088965999893844ms
Info 404  [19:50:52.456] Different program with same set of files
Info 405  [19:50:52.456] getCompletionData: Get current token: 0.010865000076591969
Info 406  [19:50:52.456] getCompletionData: Is inside comment: 0.012523000128567219
Info 407  [19:50:52.456] getCompletionData: Get previous token: 0.016114000231027603
Info 408  [19:50:52.457] getCompletionsAtPosition: isCompletionListBlocker: 0.01293299999088049
Info 409  [19:50:52.459] getExportInfoMap: cache hit
Info 410  [19:50:52.595] collectAutoImports: resolved 101 module specifiers, plus 0 ambient and 12626 from cache (1262.6% hit rate)
Info 411  [19:50:52.595] collectAutoImports: response is incomplete
Info 412  [19:50:52.595] collectAutoImports: 135.32778300065547
Info 413  [19:50:52.595] getCompletionData: Semantic work: 138.1076349997893
Info 414  [19:50:52.757] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 161.91119699925184
Info 415  [19:50:52.817] getCompletionData: Get current token: 0.008299999870359898
Info 416  [19:50:52.817] getCompletionData: Is inside comment: 0.012901999987661839
Info 417  [19:50:52.817] getCompletionData: Get previous token: 0.015557000413537025
Info 418  [19:50:52.817] getCompletionsAtPosition: isCompletionListBlocker: 0.016460999846458435
Info 419  [19:50:52.819] getExportInfoMap: cache hit
Info 420  [19:50:52.903] collectAutoImports: resolved 101 module specifiers, plus 0 ambient and 12906 from cache (1290.6% hit rate)
Info 421  [19:50:52.903] collectAutoImports: response is incomplete
Info 422  [19:50:52.903] collectAutoImports: 83.06937700044364
Info 423  [19:50:52.903] getCompletionData: Semantic work: 85.31454099994153
Info 424  [19:50:53.012] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 92.51643600035459
Info 425  [19:50:53.072] getCompletionData: Get current token: 0.00836899969726801
Info 426  [19:50:53.072] getCompletionData: Is inside comment: 0.01381900068372488
Info 427  [19:50:53.072] getCompletionData: Get previous token: 0.015469999983906746
Info 428  [19:50:53.072] getCompletionsAtPosition: isCompletionListBlocker: 0.01563000027090311
Info 429  [19:50:53.074] getExportInfoMap: cache hit
Info 430  [19:50:53.157] collectAutoImports: resolved 100 module specifiers, plus 0 ambient and 12942 from cache (1294.2% hit rate)
Info 431  [19:50:53.157] collectAutoImports: response is incomplete
Info 432  [19:50:53.157] collectAutoImports: 82.32946299947798
Info 433  [19:50:53.157] getCompletionData: Semantic work: 84.63161600008607
Info 434  [19:50:53.246] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 89.36418499983847
Info 435  [19:50:53.308] getCompletionData: Get current token: 0.008074999786913395
Info 436  [19:50:53.308] getCompletionData: Is inside comment: 0.01396500039845705
Info 437  [19:50:53.308] getCompletionData: Get previous token: 0.015062999911606312
Info 438  [19:50:53.308] getCompletionsAtPosition: isCompletionListBlocker: 0.01504099927842617
Info 439  [19:50:53.310] getExportInfoMap: cache hit
Info 440  [19:50:53.433] collectAutoImports: resolved 101 module specifiers, plus 0 ambient and 12943 from cache (1294.3% hit rate)
Info 441  [19:50:53.433] collectAutoImports: response is incomplete
Info 442  [19:50:53.433] collectAutoImports: 123.58650599978864
Info 443  [19:50:53.433] getCompletionData: Semantic work: 125.57152500003576
Info 444  [19:50:53.523] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 89.3295520003885
Info 445  [19:50:53.585] getCompletionData: Get current token: 0.008426000364124775
Info 446  [19:50:53.585] getCompletionData: Is inside comment: 0.012457000091671944
Info 447  [19:50:53.585] getCompletionData: Get previous token: 0.01451599970459938
Info 448  [19:50:53.585] getCompletionsAtPosition: isCompletionListBlocker: 0.015809000469744205
Info 449  [19:50:53.587] getExportInfoMap: cache hit
Info 450  [19:50:53.734] collectAutoImports: resolved 101 module specifiers, plus 0 ambient and 12943 from cache (1294.3% hit rate)
Info 451  [19:50:53.734] collectAutoImports: response is incomplete
Info 452  [19:50:53.734] collectAutoImports: 146.2462959997356
Info 453  [19:50:53.734] getCompletionData: Semantic work: 148.42748000007123
Info 454  [19:50:53.825] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 90.93759899958968
Info 455  [19:50:53.884] getCompletionData: Get current token: 0.019151000306010246
Info 456  [19:50:53.885] getCompletionData: Is inside comment: 0.06308499909937382
Info 457  [19:50:53.885] getCompletionData: Get previous token: 0.035503000020980835
Info 458  [19:50:53.885] getCompletionsAtPosition: isCompletionListBlocker: 0.12462500017136335
Info 459  [19:50:53.889] getExportInfoMap: cache hit
Info 460  [19:50:54.008] collectAutoImports: resolved 100 module specifiers, plus 0 ambient and 12944 from cache (10786.7% hit rate)
Info 461  [19:50:54.008] collectAutoImports: response is incomplete
Info 462  [19:50:54.008] collectAutoImports: 118.85902400035411
Info 463  [19:50:54.008] getCompletionData: Semantic work: 123.1922369999811
Info 464  [19:50:54.093] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 84.83509400021285
Info 465  [19:50:54.163] getCompletionData: Get current token: 0.008336000144481659
Info 466  [19:50:54.163] getCompletionData: Is inside comment: 0.013233999721705914
Info 467  [19:50:54.163] getCompletionData: Get previous token: 0.014646999537944794
Info 468  [19:50:54.163] getCompletionsAtPosition: isCompletionListBlocker: 0.01579499989748001
Info 469  [19:50:54.165] getExportInfoMap: cache hit
Info 470  [19:50:54.281] collectAutoImports: resolved 44 module specifiers, plus 0 ambient and 13007 from cache
Info 471  [19:50:54.281] collectAutoImports: response is complete
Info 472  [19:50:54.281] collectAutoImports: 115.47686699964106
Info 473  [19:50:54.281] getCompletionData: Semantic work: 117.90482599940151
Info 474  [19:50:54.366] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 85.09732800070196
Info 475  [19:50:54.435] getCompletionData: Get current token: 0.008448999375104904
Info 476  [19:50:54.435] getCompletionData: Is inside comment: 0.013565000146627426
Info 477  [19:50:54.435] getCompletionData: Get previous token: 0.014968999661505222
Info 478  [19:50:54.435] getCompletionsAtPosition: isCompletionListBlocker: 0.015426999889314175
Info 479  [19:50:54.437] getExportInfoMap: cache hit
Info 480  [19:50:54.548] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 13057 from cache
Info 481  [19:50:54.548] collectAutoImports: response is complete
Info 482  [19:50:54.548] collectAutoImports: 110.94321499951184
Info 483  [19:50:54.548] getCompletionData: Semantic work: 112.94749200064689
Info 484  [19:50:54.638] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 89.98856099974364
Info 485  [19:50:55.438] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 486  [19:50:55.447] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 12 structureChanged: false structureIsReused:: Completely Elapsed: 8.452844999730587ms
Info 487  [19:50:55.447] Different program with same set of files
Info 488  [19:50:55.448] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 489  [19:50:55.453] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 13 structureChanged: false structureIsReused:: Completely Elapsed: 5.291344000026584ms
Info 490  [19:50:55.453] Different program with same set of files
Info 491  [19:50:55.453] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 492  [19:50:55.462] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 14 structureChanged: false structureIsReused:: Completely Elapsed: 8.891075000166893ms
Info 493  [19:50:55.463] Different program with same set of files
Info 494  [19:50:58.647] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 495  [19:50:58.652] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 15 structureChanged: false structureIsReused:: Completely Elapsed: 5.16601699963212ms
Info 496  [19:50:58.653] Different program with same set of files
Info 497  [19:51:02.638] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 498  [19:51:02.649] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 16 structureChanged: false structureIsReused:: Completely Elapsed: 10.642141999676824ms
Info 499  [19:51:02.649] Different program with same set of files
Info 500  [19:51:02.987] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 501  [19:51:02.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 17 structureChanged: false structureIsReused:: Completely Elapsed: 5.117417000234127ms
Info 502  [19:51:02.992] Different program with same set of files
Info 503  [19:51:03.479] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 504  [19:51:03.488] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 18 structureChanged: false structureIsReused:: Completely Elapsed: 8.90625ms
Info 505  [19:51:03.488] Different program with same set of files
Info 506  [19:51:03.490] getCompletionData: Get current token: 0.037423000670969486
Info 507  [19:51:03.490] getCompletionData: Is inside comment: 0.016610000282526016
Info 508  [19:51:03.490] getCompletionData: Get previous token: 0.028215999715030193
Info 509  [19:51:03.491] getCompletionData: Get current token: 0.006775000132620335
Info 510  [19:51:03.492] getCompletionData: Is inside comment: 0.014142000116407871
Info 511  [19:51:03.492] getCompletionData: Get previous token: 0.01864400040358305
Info 512  [19:51:03.492] getCompletionData: Get current token: 0.005789999850094318
Info 513  [19:51:03.492] getCompletionData: Is inside comment: 0.010852999985218048
Info 514  [19:51:03.492] getCompletionData: Get previous token: 0.017002999782562256
Info 515  [19:51:03.492] getCompletionData: Get current token: 0.005135000683367252
Info 516  [19:51:03.492] getCompletionData: Is inside comment: 0.010065000504255295
Info 517  [19:51:03.492] getCompletionData: Get previous token: 0.016021999530494213
Info 518  [19:51:03.492] getCompletionData: Get current token: 0.005410999990999699
Info 519  [19:51:03.492] getCompletionData: Is inside comment: 0.009533999487757683
